,d1,d2,d3,d4,d5,d6,d7,d8,d9,d0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y0
28,35.0,16.0,33.0,25.0,22.0,35.0,33.0,23.0,29.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,33.0,26.0,41.0,31.0,32.0,27.0,33.0,31.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,28.0,23.0,38.0,28.0,21.0,28.0,30.0,22.0,18.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,33.0,26.0,39.0,31.0,32.0,27.0,31.0,31.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,27.0,28.0,37.0,25.0,36.0,19.0,31.0,31.0,17.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33,4.0,31.0,28.0,26.0,29.0,28.0,32.0,32.0,32.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,28.0,33.0,30.0,28.0,33.0,30.0,26.0,30.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,40.0,31.0,34.0,28.0,39.0,34.0,28.0,40.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,29.0,36.0,1.0,29.0,32.0,41.0,39.0,43.0,39.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,31.0,34.0,33.0,9.0,34.0,33.0,25.0,35.0,31.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,1.0,32.0,29.0,29.0,28.0,27.0,33.0,29.0,31.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,27.0,22.0,31.0,35.0,16.0,21.0,25.0,25.0,25.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,28.0,19.0,38.0,28.0,29.0,30.0,34.0,24.0,18.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,32.0,15.0,36.0,38.0,23.0,20.0,30.0,26.0,24.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,7.0,34.0,25.0,27.0,32.0,27.0,29.0,33.0,31.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,40.0,37.0,32.0,18.0,37.0,34.0,26.0,38.0,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,13.0,28.0,27.0,25.0,30.0,25.0,31.0,37.0,29.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,34.0,29.0,32.0,18.0,29.0,34.0,24.0,38.0,16.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,36.0,17.0,42.0,26.0,33.0,24.0,28.0,28.0,16.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,35.0,38.0,39.0,29.0,30.0,29.0,3.0,29.0,33.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48,37.0,34.0,31.0,23.0,30.0,35.0,29.0,41.0,29.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
49,35.0,30.0,31.0,27.0,36.0,31.0,31.0,31.0,9.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,29.0,34.0,31.0,1.0,36.0,41.0,31.0,37.0,31.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51,19.0,36.0,35.0,35.0,26.0,35.0,15.0,27.0,35.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,25.0,20.0,31.0,31.0,20.0,25.0,33.0,25.0,19.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,28.0,25.0,38.0,24.0,23.0,28.0,22.0,28.0,18.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,33.0,28.0,33.0,29.0,16.0,31.0,33.0,25.0,17.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,32.0,33.0,32.0,18.0,31.0,30.0,24.0,34.0,14.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
56,32.0,35.0,32.0,30.0,29.0,20.0,28.0,38.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57,26.0,27.0,40.0,38.0,27.0,8.0,24.0,28.0,20.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
58,32.0,39.0,4.0,30.0,29.0,44.0,36.0,40.0,40.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,35.0,34.0,39.0,31.0,28.0,25.0,27.0,37.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,22.0,31.0,32.0,32.0,13.0,22.0,30.0,24.0,32.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
61,24.0,25.0,36.0,24.0,31.0,22.0,32.0,36.0,18.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62,40.0,33.0,40.0,32.0,39.0,32.0,24.0,36.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63,34.0,33.0,22.0,10.0,39.0,38.0,30.0,40.0,30.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
64,32.0,25.0,40.0,34.0,21.0,24.0,24.0,26.0,14.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65,6.0,33.0,26.0,32.0,27.0,28.0,30.0,30.0,30.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,34.0,31.0,28.0,6.0,37.0,40.0,26.0,38.0,26.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
67,28.0,41.0,32.0,26.0,31.0,30.0,10.0,34.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68,28.0,27.0,40.0,42.0,29.0,0.0,32.0,26.0,26.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
69,35.0,36.0,33.0,17.0,38.0,25.0,33.0,41.0,33.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
70,30.0,35.0,30.0,32.0,29.0,36.0,30.0,32.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
71,21.0,36.0,13.0,27.0,28.0,37.0,35.0,39.0,31.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,19.0,34.0,11.0,29.0,28.0,35.0,37.0,35.0,35.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,27.0,30.0,25.0,25.0,36.0,37.0,31.0,27.0,23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
74,29.0,28.0,31.0,33.0,22.0,21.0,31.0,29.0,15.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,30.0,35.0,12.0,20.0,35.0,38.0,30.0,46.0,30.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,32.0,27.0,40.0,32.0,31.0,26.0,32.0,30.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
77,31.0,36.0,19.0,17.0,28.0,33.0,29.0,41.0,35.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
78,26.0,21.0,32.0,32.0,23.0,22.0,32.0,28.0,16.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,29.0,34.0,27.0,25.0,38.0,29.0,27.0,33.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
80,26.0,33.0,26.0,6.0,39.0,40.0,28.0,42.0,32.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
81,26.0,33.0,32.0,22.0,31.0,28.0,26.0,30.0,10.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82,32.0,27.0,40.0,32.0,31.0,26.0,32.0,30.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
83,32.0,27.0,40.0,32.0,31.0,26.0,32.0,30.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84,26.0,25.0,28.0,24.0,29.0,28.0,32.0,30.0,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
85,31.0,32.0,29.0,31.0,34.0,31.0,31.0,27.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86,29.0,36.0,1.0,29.0,32.0,41.0,39.0,43.0,39.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,30.0,37.0,4.0,26.0,29.0,42.0,36.0,40.0,38.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,36.0,35.0,32.0,32.0,15.0,32.0,28.0,30.0,24.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
89,30.0,23.0,38.0,24.0,23.0,26.0,26.0,28.0,16.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,29.0,32.0,37.0,15.0,28.0,27.0,29.0,35.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
91,33.0,30.0,29.0,15.0,40.0,29.0,29.0,41.0,31.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
92,32.0,27.0,40.0,32.0,31.0,26.0,32.0,30.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
93,29.0,32.0,31.0,35.0,14.0,29.0,25.0,21.0,23.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
94,29.0,38.0,7.0,29.0,30.0,39.0,33.0,39.0,33.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,31.0,34.0,29.0,1.0,38.0,41.0,31.0,39.0,33.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1.0,32.0,29.0,29.0,26.0,29.0,35.0,29.0,33.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,30.0,35.0,30.0,40.0,5.0,32.0,24.0,24.0,32.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
98,31.0,32.0,37.0,27.0,20.0,31.0,29.0,29.0,23.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
99,29.0,32.0,13.0,25.0,26.0,37.0,33.0,41.0,27.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,39.0,38.0,33.0,25.0,28.0,35.0,25.0,41.0,31.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
101,20.0,31.0,32.0,28.0,23.0,24.0,28.0,30.0,18.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,36.0,37.0,40.0,36.0,31.0,30.0,26.0,34.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
103,31.0,32.0,33.0,25.0,36.0,17.0,31.0,35.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
104,18.0,35.0,32.0,32.0,27.0,24.0,30.0,20.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
105,36.0,25.0,24.0,20.0,31.0,34.0,32.0,28.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
106,29.0,34.0,5.0,27.0,36.0,43.0,35.0,43.0,35.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,32.0,25.0,38.0,30.0,31.0,26.0,30.0,30.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
108,31.0,38.0,3.0,29.0,32.0,41.0,37.0,43.0,39.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,3.0,32.0,33.0,31.0,26.0,25.0,31.0,27.0,33.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
110,32.0,27.0,40.0,32.0,31.0,26.0,32.0,30.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
111,19.0,34.0,37.0,35.0,30.0,9.0,33.0,27.0,25.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
112,29.0,28.0,45.0,35.0,32.0,25.0,25.0,15.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
113,29.0,28.0,29.0,25.0,40.0,35.0,31.0,27.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
114,33.0,32.0,35.0,35.0,30.0,29.0,29.0,33.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115,34.0,15.0,38.0,24.0,31.0,28.0,32.0,28.0,20.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,24.0,27.0,36.0,30.0,29.0,20.0,34.0,30.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
117,34.0,17.0,30.0,22.0,25.0,32.0,34.0,30.0,24.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,32.0,27.0,40.0,32.0,31.0,26.0,32.0,30.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
119,10.0,37.0,24.0,26.0,29.0,30.0,26.0,30.0,34.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,30.0,29.0,32.0,22.0,39.0,32.0,30.0,34.0,12.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
121,8.0,33.0,26.0,30.0,31.0,32.0,28.0,36.0,36.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,26.0,25.0,38.0,28.0,15.0,28.0,26.0,22.0,20.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,33.0,30.0,37.0,31.0,34.0,29.0,29.0,35.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
124,38.0,35.0,36.0,32.0,37.0,34.0,28.0,40.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125,36.0,35.0,36.0,28.0,33.0,36.0,26.0,38.0,26.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
126,35.0,18.0,31.0,27.0,22.0,27.0,29.0,25.0,27.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,32.0,27.0,40.0,32.0,31.0,26.0,32.0,30.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
128,29.0,32.0,15.0,27.0,28.0,35.0,33.0,31.0,25.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,28.0,27.0,32.0,30.0,17.0,32.0,36.0,24.0,18.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,32.0,31.0,8.0,30.0,33.0,40.0,36.0,48.0,32.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,40.0,37.0,32.0,32.0,33.0,36.0,28.0,40.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
132,29.0,20.0,29.0,27.0,32.0,27.0,35.0,33.0,13.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
133,27.0,28.0,41.0,27.0,32.0,15.0,27.0,33.0,25.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
134,32.0,35.0,38.0,38.0,23.0,24.0,28.0,32.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
135,28.0,37.0,2.0,28.0,31.0,40.0,38.0,42.0,38.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,35.0,32.0,39.0,31.0,34.0,21.0,13.0,31.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
137,28.0,35.0,34.0,30.0,11.0,28.0,24.0,28.0,32.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
138,32.0,25.0,42.0,30.0,23.0,22.0,26.0,22.0,12.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,30.0,27.0,44.0,38.0,27.0,16.0,22.0,28.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
140,37.0,32.0,39.0,25.0,30.0,25.0,25.0,35.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
141,32.0,37.0,16.0,18.0,35.0,42.0,32.0,38.0,28.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,30.0,37.0,32.0,30.0,13.0,24.0,26.0,32.0,32.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
143,30.0,37.0,8.0,26.0,31.0,38.0,34.0,42.0,40.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,13.0,30.0,31.0,27.0,28.0,23.0,35.0,33.0,19.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,31.0,36.0,35.0,31.0,14.0,27.0,25.0,33.0,27.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
146,2.0,33.0,28.0,28.0,25.0,30.0,34.0,30.0,32.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,5.0,32.0,33.0,29.0,28.0,23.0,29.0,27.0,27.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,36.0,31.0,28.0,20.0,33.0,36.0,30.0,38.0,16.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,32.0,27.0,40.0,32.0,31.0,26.0,32.0,30.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
150,28.0,33.0,34.0,32.0,9.0,28.0,24.0,26.0,24.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
151,26.0,29.0,32.0,32.0,15.0,26.0,26.0,22.0,20.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
152,30.0,19.0,36.0,26.0,23.0,30.0,28.0,24.0,16.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,34.0,27.0,16.0,38.0,33.0,28.0,34.0,40.0,24.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,32.0,31.0,40.0,34.0,19.0,26.0,26.0,22.0,12.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
155,3.0,34.0,29.0,29.0,30.0,25.0,33.0,31.0,29.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,30.0,35.0,2.0,28.0,33.0,42.0,38.0,44.0,38.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,38.0,31.0,34.0,26.0,33.0,34.0,30.0,34.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
158,29.0,36.0,33.0,25.0,20.0,27.0,25.0,31.0,17.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
159,27.0,34.0,27.0,5.0,34.0,39.0,29.0,39.0,29.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
160,33.0,32.0,33.0,27.0,32.0,29.0,23.0,35.0,11.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
161,1.0,32.0,29.0,31.0,26.0,29.0,35.0,29.0,33.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,10.0,33.0,28.0,30.0,33.0,30.0,24.0,36.0,34.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,28.0,35.0,32.0,14.0,29.0,30.0,20.0,30.0,28.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
164,36.0,19.0,44.0,28.0,25.0,26.0,28.0,22.0,16.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,35.0,38.0,37.0,35.0,34.0,31.0,29.0,35.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
166,35.0,40.0,37.0,31.0,28.0,33.0,5.0,31.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
167,29.0,28.0,39.0,41.0,30.0,1.0,31.0,27.0,27.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
168,32.0,37.0,6.0,24.0,33.0,40.0,34.0,40.0,36.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
