,d1,d2,d3,d4,d5,d6,d7,d8,d9,d0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y0
29,60.0,65.0,71.0,62.0,73.0,62.0,61.0,61.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,68.0,23.0,57.0,62.0,47.0,54.0,57.0,65.0,54.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,60.0,65.0,71.0,62.0,73.0,62.0,61.0,61.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,71.0,70.0,68.0,41.0,66.0,25.0,70.0,68.0,37.0,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33,9.0,54.0,68.0,61.0,68.0,65.0,50.0,58.0,65.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,61.0,64.0,70.0,61.0,72.0,61.0,60.0,60.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,73.0,68.0,58.0,53.0,70.0,63.0,40.0,54.0,53.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,73.0,60.0,0.0,61.0,66.0,61.0,68.0,72.0,71.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,62.0,61.0,63.0,62.0,71.0,16.0,61.0,59.0,48.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,7.0,60.0,70.0,61.0,68.0,63.0,54.0,54.0,53.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,72.0,49.0,57.0,64.0,49.0,64.0,51.0,57.0,34.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,64.0,21.0,59.0,64.0,53.0,64.0,47.0,53.0,60.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,67.0,28.0,64.0,55.0,42.0,53.0,48.0,62.0,63.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1.0,56.0,72.0,65.0,70.0,71.0,58.0,56.0,61.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,61.0,70.0,64.0,33.0,64.0,57.0,56.0,54.0,59.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,30.0,65.0,61.0,44.0,71.0,44.0,57.0,57.0,52.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,69.0,60.0,46.0,35.0,64.0,59.0,60.0,74.0,39.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,68.0,27.0,59.0,60.0,43.0,62.0,47.0,69.0,44.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,53.0,56.0,70.0,63.0,64.0,69.0,4.0,56.0,57.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48,69.0,70.0,68.0,47.0,50.0,61.0,48.0,62.0,59.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
49,68.0,63.0,45.0,40.0,63.0,74.0,61.0,63.0,30.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,64.0,73.0,61.0,0.0,61.0,56.0,63.0,69.0,62.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51,40.0,51.0,67.0,68.0,53.0,72.0,17.0,55.0,58.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,60.0,27.0,59.0,62.0,39.0,64.0,51.0,65.0,58.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,58.0,35.0,63.0,66.0,49.0,66.0,39.0,63.0,44.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,65.0,54.0,54.0,47.0,36.0,67.0,54.0,60.0,47.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,72.0,71.0,57.0,32.0,73.0,54.0,57.0,65.0,34.0,59.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
56,71.0,64.0,62.0,53.0,52.0,43.0,54.0,64.0,59.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57,60.0,59.0,63.0,62.0,65.0,10.0,63.0,59.0,56.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
58,74.0,59.0,1.0,60.0,65.0,60.0,67.0,71.0,72.0,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,73.0,72.0,70.0,47.0,50.0,59.0,54.0,62.0,59.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,60.0,65.0,57.0,46.0,39.0,48.0,63.0,55.0,70.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
61,62.0,73.0,67.0,30.0,57.0,38.0,65.0,73.0,42.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62,66.0,73.0,73.0,54.0,63.0,62.0,59.0,55.0,62.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63,66.0,69.0,53.0,10.0,61.0,58.0,61.0,61.0,64.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
64,73.0,66.0,76.0,61.0,58.0,61.0,58.0,50.0,37.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65,22.0,67.0,69.0,56.0,63.0,62.0,67.0,49.0,54.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,67.0,74.0,66.0,15.0,68.0,61.0,60.0,72.0,47.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
67,50.0,71.0,67.0,52.0,73.0,62.0,23.0,55.0,44.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68,70.0,67.0,61.0,56.0,65.0,0.0,73.0,61.0,62.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
69,68.0,75.0,71.0,20.0,71.0,36.0,63.0,61.0,50.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
70,42.0,55.0,71.0,60.0,63.0,58.0,49.0,33.0,56.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
71,64.0,61.0,11.0,54.0,63.0,60.0,65.0,67.0,66.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,63.0,58.0,10.0,67.0,64.0,67.0,64.0,64.0,65.0,66.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,64.0,69.0,51.0,64.0,77.0,64.0,61.0,27.0,56.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
74,54.0,55.0,57.0,68.0,49.0,62.0,49.0,55.0,36.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,70.0,59.0,9.0,52.0,59.0,58.0,65.0,75.0,68.0,65.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,59.0,64.0,78.0,57.0,72.0,65.0,58.0,54.0,7.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
77,70.0,59.0,47.0,34.0,47.0,56.0,55.0,71.0,50.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
78,62.0,37.0,61.0,60.0,37.0,58.0,55.0,67.0,46.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,50.0,55.0,57.0,68.0,75.0,62.0,59.0,53.0,26.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
80,64.0,73.0,59.0,4.0,59.0,58.0,63.0,71.0,62.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
81,64.0,73.0,59.0,4.0,59.0,58.0,63.0,73.0,64.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82,60.0,65.0,71.0,62.0,73.0,62.0,61.0,61.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
83,60.0,65.0,71.0,62.0,73.0,62.0,61.0,61.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84,71.0,58.0,38.0,59.0,76.0,49.0,66.0,52.0,43.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
85,67.0,64.0,70.0,59.0,84.0,65.0,56.0,26.0,63.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86,73.0,60.0,0.0,61.0,66.0,61.0,68.0,72.0,71.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,74.0,57.0,3.0,60.0,63.0,62.0,65.0,71.0,70.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,70.0,61.0,67.0,60.0,3.0,66.0,59.0,77.0,70.0,57.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
89,69.0,32.0,62.0,61.0,46.0,57.0,48.0,58.0,51.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,62.0,67.0,71.0,38.0,67.0,26.0,63.0,59.0,38.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
91,61.0,66.0,62.0,63.0,62.0,65.0,50.0,52.0,33.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
92,61.0,58.0,64.0,65.0,66.0,57.0,56.0,58.0,9.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
93,68.0,59.0,45.0,70.0,65.0,64.0,45.0,45.0,36.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
94,69.0,60.0,8.0,69.0,66.0,69.0,62.0,70.0,65.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,47.0,50.0,48.0,39.0,64.0,61.0,36.0,68.0,59.0,76.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
96,3.0,56.0,70.0,65.0,68.0,67.0,54.0,58.0,61.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,69.0,56.0,48.0,79.0,46.0,79.0,34.0,66.0,47.0,62.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
98,56.0,61.0,67.0,56.0,41.0,60.0,53.0,57.0,50.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
99,70.0,59.0,11.0,60.0,61.0,68.0,59.0,75.0,60.0,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,76.0,69.0,71.0,42.0,33.0,58.0,55.0,73.0,74.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
101,54.0,49.0,57.0,56.0,55.0,64.0,47.0,69.0,30.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,66.0,71.0,73.0,56.0,57.0,66.0,55.0,59.0,62.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
103,69.0,68.0,58.0,47.0,62.0,11.0,70.0,66.0,61.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
104,55.0,56.0,56.0,59.0,76.0,55.0,66.0,26.0,49.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
105,71.0,58.0,42.0,51.0,74.0,57.0,66.0,44.0,47.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
106,75.0,58.0,10.0,57.0,60.0,65.0,62.0,70.0,61.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,62.0,61.0,65.0,58.0,71.0,60.0,59.0,65.0,8.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
108,73.0,58.0,2.0,61.0,64.0,61.0,66.0,70.0,71.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,5.0,58.0,70.0,61.0,66.0,65.0,54.0,56.0,61.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
110,61.0,64.0,72.0,61.0,72.0,61.0,60.0,60.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
111,60.0,67.0,63.0,48.0,61.0,12.0,69.0,65.0,52.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
112,55.0,64.0,70.0,53.0,70.0,57.0,60.0,26.0,53.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
113,57.0,46.0,60.0,71.0,68.0,65.0,64.0,46.0,43.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
114,72.0,67.0,63.0,32.0,51.0,56.0,61.0,67.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115,72.0,25.0,59.0,58.0,51.0,64.0,51.0,63.0,50.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,52.0,67.0,67.0,58.0,75.0,52.0,65.0,57.0,10.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
117,66.0,23.0,53.0,60.0,45.0,64.0,49.0,67.0,60.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,62.0,65.0,73.0,60.0,71.0,60.0,61.0,61.0,2.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
119,26.0,55.0,53.0,56.0,71.0,68.0,37.0,51.0,68.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,61.0,70.0,70.0,39.0,68.0,45.0,64.0,70.0,23.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
121,25.0,58.0,56.0,57.0,68.0,63.0,42.0,52.0,73.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,67.0,30.0,70.0,65.0,34.0,65.0,46.0,66.0,61.0,78.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,66.0,65.0,69.0,60.0,67.0,66.0,57.0,51.0,44.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
124,66.0,73.0,73.0,44.0,73.0,62.0,59.0,45.0,54.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125,68.0,73.0,69.0,50.0,57.0,60.0,53.0,59.0,60.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
126,70.0,27.0,51.0,54.0,45.0,58.0,53.0,63.0,58.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,60.0,65.0,71.0,62.0,73.0,62.0,61.0,61.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
128,72.0,61.0,19.0,68.0,67.0,58.0,63.0,59.0,52.0,77.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,69.0,28.0,60.0,67.0,46.0,61.0,48.0,62.0,43.0,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,71.0,58.0,10.0,59.0,64.0,67.0,60.0,68.0,61.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,66.0,71.0,71.0,52.0,59.0,62.0,55.0,59.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
132,59.0,50.0,54.0,63.0,70.0,59.0,60.0,70.0,17.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
133,62.0,75.0,75.0,38.0,73.0,22.0,71.0,53.0,50.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
134,59.0,66.0,76.0,63.0,38.0,59.0,52.0,52.0,57.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
135,73.0,60.0,0.0,61.0,66.0,61.0,68.0,72.0,71.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,59.0,58.0,62.0,57.0,68.0,49.0,40.0,58.0,25.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
137,74.0,69.0,59.0,58.0,19.0,48.0,61.0,73.0,70.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
138,58.0,51.0,71.0,52.0,55.0,54.0,49.0,63.0,26.0,63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,70.0,69.0,63.0,52.0,67.0,4.0,73.0,61.0,62.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
140,72.0,67.0,67.0,40.0,63.0,48.0,63.0,63.0,28.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
141,68.0,49.0,13.0,54.0,65.0,62.0,63.0,75.0,58.0,65.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,69.0,72.0,70.0,53.0,64.0,61.0,62.0,46.0,65.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
143,72.0,59.0,1.0,62.0,65.0,62.0,67.0,71.0,70.0,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,26.0,65.0,61.0,50.0,69.0,56.0,57.0,57.0,36.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,77.0,68.0,66.0,41.0,24.0,61.0,62.0,80.0,81.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
146,1.0,56.0,72.0,65.0,68.0,69.0,56.0,58.0,61.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,20.0,55.0,61.0,58.0,65.0,58.0,41.0,49.0,68.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,70.0,59.0,23.0,54.0,63.0,66.0,57.0,77.0,50.0,61.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,60.0,65.0,71.0,62.0,73.0,62.0,61.0,61.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
150,70.0,61.0,67.0,62.0,7.0,68.0,53.0,79.0,68.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
151,65.0,70.0,48.0,65.0,68.0,59.0,66.0,36.0,39.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
152,69.0,32.0,56.0,71.0,44.0,71.0,44.0,70.0,41.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,73.0,58.0,12.0,73.0,66.0,59.0,62.0,70.0,63.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,69.0,70.0,58.0,63.0,32.0,53.0,68.0,72.0,41.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
155,8.0,59.0,67.0,58.0,69.0,62.0,51.0,53.0,56.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,73.0,60.0,2.0,63.0,66.0,63.0,66.0,70.0,69.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,65.0,66.0,62.0,67.0,72.0,63.0,60.0,46.0,19.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
158,67.0,66.0,70.0,55.0,34.0,57.0,52.0,60.0,43.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
159,58.0,69.0,49.0,20.0,61.0,66.0,49.0,71.0,58.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
160,66.0,67.0,61.0,52.0,75.0,62.0,51.0,61.0,12.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
161,2.0,57.0,71.0,64.0,69.0,68.0,57.0,57.0,60.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,4.0,55.0,71.0,64.0,67.0,68.0,53.0,59.0,64.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,60.0,75.0,59.0,12.0,61.0,58.0,53.0,67.0,54.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
164,68.0,27.0,57.0,62.0,45.0,56.0,45.0,63.0,52.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,66.0,71.0,67.0,54.0,57.0,66.0,57.0,55.0,64.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
166,55.0,66.0,70.0,59.0,64.0,57.0,20.0,46.0,41.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
167,75.0,66.0,62.0,51.0,64.0,5.0,74.0,64.0,59.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
168,73.0,62.0,4.0,57.0,64.0,57.0,68.0,74.0,75.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
